1664,2-for-Tuesday: Useful Pieces of Plastic and String
1665,Philips Soundbar Home Theater (Refurbished)
1666,iPig or iPup Speaker Dock
1667,Meh American Apparel T-Shirt
1668,Crosley Trio Bluetooth Stereo System
1669,Contigo Monroe Autoseal Travel Mug
1670,2-For-Tuesday: Useful Pieces of Metal
1671,Samsung Chromebook (Refurbished)
1672,Meh Shirt.....and a Speaker Dock
1673,Cuisinart Knife Set and Acrylic Stand
1674,iRobot Roomba 560 (Refurb) or Roomba 790 (New)
1675,"2-for-Tuesday: Oneida Compose Wine Glass Sets (Red, White, Flute, or Stemless)"
1676,"AOC Slim LED Monitor 22"", 23"", or 24"" (Refurbished)"
1677,Palo Alto Cubik HD Speakers
1678,Swann Atom HD 1080P Wearable Action Camera w/ LCD Screen
1679,JBL OnBeat Mini or JBL OnBeat Micro Speaker Dock with Lightning Connector
1680,PowerNow 10k mAh Power Bank
1681,"Dyson DC41 Base, Animal, or Animal Frankenstein (Refurbished)"
1682,Rayovac 60-Pack AA or 48-Pack AAA Alkaline Batteries
1683,Solo Active Laptop Backpack
1684,4-Pack Moscow Mule Mugs
1685,Escali Pico Digital Scale
1686,CleanAirBall Personal Air Filter
1687,Tasco Digital Microscope
1688,2-for-Tuesday:  eWave Automatic Soap & Sanitizer Dispenser
1689,X-Mini KAI Bluetooth Speaker
1690,Speck CandyShell Case for iPad Mini
1691,iRobot Roomba 560 (Refurbished)
